"age_of_driver","safty_rating","annual_income","past_num_of_claims","liab_prct","claim_est_payout","age_of_vehicle","vehicle_price","vehicle_weight","fraud"
43,64,37617,0,4,3651.862,9,40055.47,8453.36,0
33,77,34992,0,50,6281.894,7,9661.967,14991.3,0
48,90,38699,0,50,4165.684,5,43851.91,17268.83,1
54,80,39890,0,22,3663.388,3,39703.1,28550.11,1
63,30,41437,0,2,2492.491,4,8105.007,26075.37,0
27,69,32955,0,0,4143.586,3,23687.86,7870.815,0
40,66,36881,0,100,5837.604,3,29665.47,31455.37,0
46,77,38286,0,14,3494.594,7,60242.46,39200.06,0
60,70,40960,2,19,1638.456,7,14054.4,31508.4,0
45,75,38059,0,0,5601.629,4,17770.74,19857.18,0
41,74,37126,0,56,2537.804,8,23305.99,14523.6,0
65,66,41752,0,88,3373.641,4,31421.78,13541.39,0
57,87,40436,0,50,4765.256,7,21130.82,7128.806,0
25,88,32191,0,100,5482.625,4,34770.81,5629.967,0
29,76,33671,1,88,5153.32,5,14340.04,21961.83,0
34,46,35261,1,94,6761.803,11,9018.884,22045.41,1
52,79,39513,0,10,5778.598,6,8089.303,34123.57,0
47,54,38496,0,16,6902.902,6,25624.24,24190.72,0
29,86,33670,0,83,2959.852,2,34298.67,19769.27,0
36,72,35844,0,63,9180.961,6,17749.69,18142.22,0
33,85,34954,2,15,4574.918,3,26089.94,33998.6,0
63,73,41444,0,95,7687.5,10,31718.44,11139.69,0
58,73,40598,0,49,3895.817,4,32166.41,6839.11,0
48,86,38714,2,50,5524.315,0,36957.52,7040.173,1
34,73,35257,0,1,2213.84,6,18022.74,21722.38,0
25,58,32193,2,99,9222.123,7,39001.02,14679.7,0
35,76,35543,0,69,5680.306,4,4680.696,11389.54,0
58,54,40619,0,97,4515.665,7,33773.55,5497.725,0
23,99,31337,0,81,5225.51,3,17800.17,16541.79,0
48,87,38715,0,49,8688.501,7,42036.38,18370.88,0
44,44,37831,0,4,7545.697,5,10382.68,31230.81,0
42,82,37359,0,6,6259.753,1,19376.43,29162.41,0
48,46,38702,0,3,4641.284,6,28230.33,33118.62,0
50,82,39105,1,21,2654.539,6,23181.03,37247.76,0
39,45,36622,0,0,7099.1,2,8196.085,7635.526,0
28,80,33341,1,70,6013.939,2,28778.83,16577.02,0
40,85,36897,0,79,5143.88,2,6002.625,14395.44,0
32,85,34658,0,100,8227.316,6,24989.47,32719.58,0
76,53,43319,0,78,4188.7,5,25755.17,17065.18,1
48,70,38695,2,83,8310.234,8,12473.49,34107.37,0
45,56,38069,0,3,5108.626,5,18482.89,28201.94,0
37,68,36127,0,93,11611.98,4,23786.22,25258.17,0
50,91,39122,0,43,7310.496,7,30726.82,14140.94,0
43,56,37605,3,55,7498.119,6,12023.34,21846.5,1
36,81,35842,0,100,3802.058,5,32988.81,30166.07,0
47,73,38499,0,7,6246.081,6,20826.99,22153.86,0
45,76,38052,1,50,3900.1,6,29014.52,5635.188,0
46,84,38280,0,54,2108.765,4,15956.57,27425.43,0
38,83,36370,0,4,6127.426,8,26867.32,23918.19,0
48,75,38719,0,40,4648.41,7,25710,35313.1,0
35,44,35551,0,26,2588.424,6,23849.23,29313.71,0
55,80,40072,0,89,2032.425,4,14903.11,12255.55,0
50,81,39109,1,35,3443.189,7,15288.49,10239.71,0
51,75,39318,0,22,2719.023,3,5526,22372.45,0
49,60,38921,1,0,3774.183,5,8894.246,7594.59,0
43,90,37606,1,38,5286.614,4,13350.82,20444.12,1
40,56,36900,0,43,4653.47,3,33927.69,11629.92,0
59,84,40771,0,88,4024.392,2,19019.22,18579.2,0
36,75,35839,1,99,6416.921,5,26283.96,24553.45,0
29,70,33680,0,67,5650.784,3,52508.12,15569.32,0
54,21,39881,0,2,2106.243,6,11260.55,8436.725,0
46,88,38288,0,50,3429.711,5,13646.69,41436.37,0
42,69,37386,0,0,5857.767,8,16034.87,15032.01,0
41,79,37120,0,32,5509.257,6,26434.06,15188.9,0
46,67,38278,2,85,2143.893,6,36989.96,21185.15,0
56,69,40257,0,100,1911.437,3,12692.68,30342.37,0
41,72,37117,0,9,4103.528,5,27233.18,13470.78,0
35,74,35549,0,35,3102.146,11,20942.57,10582.79,1
24,83,31784,0,2,6440.726,5,17466.63,14811.46,0
22,76,30904,0,37,8387.046,3,5032.012,11354.36,0
58,58,40611,4,10,2092.851,4,6263.476,25002.99,0
38,56,36402,0,4,2603.281,4,8235.293,6489.886,0
53,38,39697,0,50,6531.672,6,7358.831,5906.674,0
24,60,31789,0,47,2333.257,1,16600.58,23120.73,0
33,71,34979,1,64,6208.305,6,20283.99,25074.81,0
56,81,40240,0,8,4565.998,6,33307.7,38883.69,0
22,69,30919,0,59,1726.951,4,12025.34,8592.276,0
42,74,37376,0,0,2380.282,5,24851.03,8322.017,0
47,74,38501,1,55,3129.589,3,12430.9,15817.93,0
59,87,40758,0,100,6299.289,6,5617.094,29676.69,0
42,65,37398,0,19,6935.404,7,11405.46,22203.07,0
48,93,38711,0,50,4302.881,8,39470.84,48407.85,0
57,62,40427,0,67,5054.114,2,16032.55,21866.12,0
39,88,36637,0,68,2163.391,4,57333.82,29455.86,0
50,65,39120,0,11,4218.9,3,18813.69,10322.69,0
70,84,42484,0,16,5034.434,7,32405.35,20338.27,0
42,70,37356,1,65,5502.37,6,13213.76,34713.46,1
47,78,38510,0,91,8797.592,8,21242.39,50545.58,0
33,43,34977,1,99,5991.562,2,27664.63,17331.93,1
32,57,34651,0,8,2927.789,5,14791.49,15869.35,0
52,75,39525,0,18,9106.36,5,17359.54,22287.53,0
45,87,38062,0,68,5162.419,5,30762.1,45019.46,0
35,49,35559,0,19,5051.748,5,18457.49,26487.99,0
42,69,37388,0,13,3944.277,7,5543.86,18520.59,0
49,48,38911,1,76,2663.983,6,44870.33,19024.72,0
39,86,36631,0,98,4847.954,8,11475.15,39377.54,1
41,84,37121,0,99,4738.788,3,30761.41,16526.62,0
31,76,34328,2,49,1945.761,6,22955.65,7694.376,0
37,89,36123,0,100,2749.531,6,18827.52,15349.87,0
46,76,38284,0,88,5520.337,9,31889.86,30365.24,0
47,70,38508,0,48,7051.368,2,10993.84,24491.11,0
40,79,36875,0,52,4318.845,7,12733.83,10279.73,0
34,83,35251,1,0,2254.032,10,23001.28,9751.181,0
31,75,34337,1,63,5070.186,7,39384.22,13866.43,0
38,83,36392,2,76,4588.605,4,21459.22,45923.08,0
41,99,37130,0,59,10479.63,5,41089.14,14478.37,0
25,72,32181,0,96,4516.156,5,16464.6,9906.534,0
44,80,37831,0,100,2633.975,1,37650.92,13970.6,0
27,54,32970,0,76,9211.952,5,24830.09,4796.892,0
49,93,38916,0,5,5895.824,4,17899.83,26998.05,0
32,87,34646,0,17,7128.908,6,11376.25,49999.73,0
38,94,36387,0,2,2964.717,2,11231.59,49152.31,0
51,37,39306,0,50,4034.186,4,10789.7,16502.3,0
33,70,34958,3,27,7366.227,5,24497.37,32555.18,0
26,65,32571,2,74,5625.764,4,22682.05,16013.05,1
53,57,39703,1,2,3371.067,2,24877.49,46775.57,1
61,73,41092,1,13,3629.212,5,33874.83,3125.131,0
47,61,38497,0,0,6379.29,3,8886.314,27894.26,1
24,75,31772,0,2,3442.176,3,32915.92,45727.91,0
46,82,38282,0,80,2200.65,3,11908.17,6881.569,0
38,88,36376,0,78,2603.712,5,5636.49,14470.83,0
34,77,35264,0,7,5046.997,4,16670.51,21152.7,0
45,94,38063,0,30,2323.003,4,21140.01,7755.037,1
27,86,32953,2,94,1180.141,4,31312.81,19680.15,1
40,81,36901,2,78,4434.09,7,20468.55,28765.62,0
45,68,38062,1,70,2941.497,5,18823.69,18565.25,0
37,79,36125,1,4,6264.437,4,7398.463,9746.654,0
32,87,34663,2,99,3304.001,4,32179.31,29743.55,0
47,75,38507,2,29,4165.106,5,36386.81,10257.45,0
29,59,33678,0,89,2611.651,7,15147.27,35926.72,0
36,70,35826,0,30,7099.284,2,42273.09,12717.68,1
65,67,41760,0,50,4173.054,10,35942.84,5984.389,0
52,82,39506,0,7,1590.766,3,29555.68,45762.02,0
52,73,39506,0,55,5043.939,9,16598.98,25846.03,0
41,94,37127,3,6,8618.223,6,54053.52,13476.02,0
28,67,33334,0,95,2812.574,7,11860,6344.107,0
45,65,38066,0,59,8580.995,6,26265.69,27251.75,0
44,85,37846,0,51,5153.502,2,11131.8,15387.36,0
36,82,35838,0,15,7888.95,4,38161.54,13585.19,0
26,87,32584,2,78,3408.242,2,7836.51,7503.145,0
48,90,38716,0,81,3351.811,12,14573.01,5611.568,0
36,79,35814,0,50,2306.301,5,16054.75,10435.59,0
37,78,36097,0,100,3186.545,5,33089.3,8479.384,0
40,57,36883,3,77,3297.349,6,9336.191,4241.5,0
35,88,35550,0,0,3927.222,4,16752.88,14168.88,0
22,86,30885,0,56,5998.402,2,19760.09,22809.99,0
50,76,39129,0,28,4134.093,5,38509.18,51530.76,0
32,36,34664,0,97,2477.053,3,15419,39767.09,1
63,47,41425,0,100,5527.161,6,16322.49,28000.55,0
44,95,37833,0,99,4056.394,1,12948.48,14472.04,0
44,77,37834,0,18,7268.511,7,13917.8,18637.63,0
61,72,41124,0,27,4135.942,6,21099.77,7520.7,0
33,67,34948,0,9,4997.346,2,16788.02,10074.14,0
49,85,38907,1,99,5495.384,4,17651.33,28895.39,0
47,81,38489,1,32,10892.86,7,24431.9,34332.43,1
32,66,34654,0,88,3099.556,3,10622.5,13248.89,0
54,68,39873,0,51,6023.356,3,8501.688,30134.24,0
52,83,39514,0,3,1992.487,5,22699.12,20495.36,1
61,33,41105,0,96,9112.869,6,24499.12,3572.437,0
57,82,40434,0,27,1338.346,4,13079.33,30983.16,1
32,71,34665,0,99,5254.741,5,13251.32,21891.16,0
45,94,38065,0,50,6526.566,3,18294.87,34517.86,1
41,84,37123,0,100,5675.574,8,21218.86,27322.16,0
51,66,39322,0,93,5615.281,6,13215.22,25844.74,0
50,87,39121,2,7,5308.135,4,8981.246,14102.06,0
43,71,37626,0,70,3272.085,3,26189.97,27494.11,0
34,80,35273,0,23,5114.534,5,40635.22,26935.59,0
53,82,39710,2,2,7303.2,8,10341.9,15931.81,0
51,72,39306,0,87,6598.241,6,24673.36,22805.96,0
38,53,36379,0,76,6668.288,5,21971.32,10191.13,0
25,81,32174,1,40,4991.296,5,30012.87,14407.33,0
67,49,42053,0,4,5275.573,5,9963.433,9375.845,0
59,70,40776,1,8,3276.151,3,55379.51,5427.833,0
49,82,38910,2,70,2975.606,5,37193.06,16817.21,0
45,76,38068,0,50,10583.53,8,31227.81,20275.18,1
48,62,38726,0,90,4301.309,6,8747.178,9662.954,0
39,74,36646,0,10,5777.625,5,7551.882,10037.86,0
43,84,37602,0,67,4176.933,5,24867.86,37637.89,0
27,64,32965,0,97,7076.653,3,22420.34,47806.51,0
33,15,34961,0,100,4926.254,6,46778.36,32603.44,0
62,91,41258,0,56,3497.005,8,4400.093,14382.46,0
49,90,38920,0,76,5216.949,8,33523.76,12242.53,0
47,75,38499,0,6,7163.574,1,28779.35,11550.03,0
53,22,39710,0,4,8125.627,6,20041.96,30886.78,0
41,55,37132,1,50,2793.052,5,15903.23,5092.127,0
30,76,34021,0,86,8140.334,4,22947.57,22222.71,0
36,49,35825,0,76,4543.191,8,31298.82,22425.08,0
62,93,41276,0,8,7622.413,5,31583.91,29396.5,0
65,60,41730,0,100,4202.382,3,18302.75,17497.49,0
34,85,35278,2,10,5225.529,6,20025.97,37443.19,0
26,82,32583,1,50,9388.43,4,13050.11,3058.189,0
20,45,29951,0,78,3265.231,5,22065.8,15030.22,0
34,91,35264,0,92,8469.41,3,13888.82,40111.49,0
45,87,38059,1,50,6945.082,5,26509.61,14724.51,0
49,88,38913,0,19,4197.113,6,25748.42,15716.26,0
59,73,40773,4,77,1771.322,7,20619.54,10065.09,1
60,68,40935,0,100,8950.391,7,12356.45,7733.648,0
33,71,34969,0,0,5183.327,3,54033.43,16952.11,1
44,81,37837,2,10,2796.075,5,28978.7,49249.88,0
47,76,38497,1,27,7335.736,3,28475.89,29496.44,0
45,81,38063,0,97,5131.726,7,12752.02,18031.58,0
37,85,36128,1,100,6854.506,5,13693.08,37435.59,0
57,98,40428,0,80,8588.446,4,16807.41,49828.92,0
57,93,40442,0,96,5924.246,4,8812.55,19903.01,0
37,90,36105,0,86,4353.22,4,10739.91,28277.45,0
34,77,35268,0,63,2158.623,5,25093.52,31408.67,0
32,89,34657,2,58,6004.675,7,17622.43,30542.3,0
54,84,39881,1,52,6473.63,3,9031.399,25081.39,0
69,75,42344,0,96,6432.069,4,20863.94,8337.645,0
57,74,40431,0,50,3842.741,7,39600.12,11708.29,0
51,83,39321,0,89,7078.073,2,19125.56,35576.73,0
25,66,32188,0,1,2341.041,4,19517.63,22455.61,0
42,77,37367,0,50,2414.862,7,17253.38,34464.47,0
48,73,38703,0,96,3415.213,9,25815.75,19302.1,1
45,81,38080,0,33,7518.361,6,15861.29,15713.78,0
25,86,32185,0,15,3384.484,7,16443.51,12353.81,0
46,70,38288,0,0,3524.727,7,4746.568,25554.54,0
45,74,38079,0,56,4588.712,5,14267.65,38231.7,0
58,84,40610,2,72,5129.04,5,5161.194,8825.05,0
27,78,32961,1,84,3924.462,3,31642.23,46594.66,1
43,75,37624,0,78,5270.473,8,26798.55,17412.02,0
45,69,38067,0,38,7417.701,4,65141.44,22412.94,0
46,36,38289,0,30,8901.517,5,18780.68,23135.08,0
59,87,40758,0,12,5246.869,5,17056.85,24448.57,0
49,84,38921,3,55,3714.124,4,20227.97,15019.52,0
36,85,35835,2,80,6212.197,4,53108.92,27517.53,0
47,86,38510,0,38,3716.589,3,21506.1,16288.51,0
25,83,32206,0,58,5595.98,6,26962.41,19346.21,0
56,84,40234,0,3,5461.169,6,30505.43,46882.6,0
44,68,37853,0,34,2365.765,4,9752.251,24342.27,0
28,67,33321,2,31,3015.993,6,11752.97,13396.77,0
48,18,38709,0,87,6983.486,9,8917.564,16118.5,0
52,69,39516,1,50,2072.184,3,12937.47,6982.397,0
50,62,39119,1,99,7034.09,7,33038.28,28250.35,0
48,70,38729,0,1,4227.188,2,22015.07,20763.43,0
62,56,41275,0,79,2638.82,3,15725.46,17285.96,0
51,95,39316,0,44,2374.513,6,32884.48,17296.29,0
49,69,38914,0,76,5461.905,3,28336.94,50117.35,1
46,91,38297,0,91,5040.83,6,10248.9,16997.82,0
40,83,36888,0,65,4960.459,4,6461.085,14566.41,0
60,67,40929,0,72,6160.002,7,28363,20489.15,0
38,89,36368,0,7,3958.919,5,9406.864,27468.67,0
48,60,38709,0,10,3485.12,4,9542.876,12879.79,0
63,64,41428,0,10,7416.624,7,34628.62,8906.736,0
45,60,38067,0,93,5739.497,3,29468.56,10038.61,0
36,65,35837,1,20,4682.644,5,22173.03,19466.23,1
53,69,39715,0,86,4713.079,9,30869.95,27828.78,0
34,69,35251,0,19,8123.257,5,25649.06,36820.85,0
37,92,36122,0,99,4542.997,9,21442.54,24216.01,0
21,64,30441,0,29,5647.61,5,33428.92,16677.7,0
46,55,38291,0,17,10913.9,5,22691.14,22444.27,0
28,84,33317,0,47,5239.724,2,13442.45,28142.11,0
45,82,38057,0,81,5231.821,3,13060.22,20147.56,0
42,90,37367,0,100,3224.353,4,51056.84,25186.47,0
46,68,38287,1,32,8920.596,4,10019.21,13721.31,1
25,66,32194,2,94,5127.927,4,39692.74,20774.97,0
50,71,39114,0,62,2916.279,9,13482.89,16162.49,0
65,69,41754,4,60,13421.18,5,34654.92,13875.48,0
41,68,37126,2,90,8439.492,6,16760.64,15424.48,1
43,86,37629,0,70,2439.259,6,12393.57,10462.27,1
46,73,38284,0,21,6287.952,3,59008.44,9218.506,0
47,85,38497,0,95,4144.241,5,12918.33,12036.92,0
61,59,41111,2,51,6602.714,8,8783.871,23858.93,0
53,81,39698,1,16,5610.974,8,23427.82,22769.4,0
39,87,36627,0,0,3826.796,3,9546.143,21273.63,0
41,92,37149,0,17,6303.659,5,17994.67,44269.87,0
53,69,39707,0,100,1910.377,5,16177.74,13888.22,0
42,38,37365,0,1,4021.964,4,13766.03,25404.23,0
52,69,39509,0,9,6608.446,5,15262.27,8933.987,0
43,69,37612,0,62,5762.284,2,17433.63,23842.66,0
23,60,31356,0,61,3993.357,9,27044.31,27056.09,0
44,70,37851,0,81,7733.714,7,24710.83,17704.59,0
46,74,38280,2,86,4193.98,3,12931.19,9676.659,1
53,79,39705,0,1,4249.368,9,33570.44,34673.15,0
35,75,35546,3,99,4749.883,4,24356.83,14559.56,0
33,68,34961,0,97,2896.159,5,28506.1,9595.161,0
32,88,34672,0,9,2328.525,5,5922.943,25086.55,1
33,91,34971,0,98,5222.202,3,11703.7,39326.72,0
37,96,36125,1,77,12230.06,4,20433.79,12574.98,0
51,67,39315,0,84,4425.061,5,25150.73,24696.79,1
44,85,37858,0,50,5598.948,4,9840.114,17151.44,0
38,92,36367,2,7,3832.431,4,14436.94,51591.52,0
53,35,39695,0,59,3091.409,4,40383.61,31614.19,1
46,69,38281,0,2,2532.811,4,30586.06,19200.11,0
51,68,39324,0,2,10232.3,3,20602.84,23016.31,0
32,82,34661,0,97,3166.534,5,32995.27,8716.602,0
56,78,40258,0,50,6986.149,5,25969.93,24426.85,0
66,78,41894,0,12,8279.618,8,20326.15,45162.82,0
49,53,38926,0,19,8937.068,4,6362.042,5889.052,0
42,59,37377,2,3,1783.46,3,32833.83,28347.9,1
48,70,38718,1,97,2098.736,5,27657.75,13457.28,0
47,61,38507,1,10,4278.656,5,44634.01,12048.61,0
31,90,34339,0,3,4379.429,5,15486.97,15492.37,0
39,86,36643,0,1,4276.489,3,41847.87,19077.5,0
45,43,38071,1,90,8527.77,1,29804.31,21995.95,0
25,82,32198,0,4,1979.632,3,35249.36,35601.31,0
25,90,32190,0,49,7226.919,6,37620.08,18306.75,1
37,89,36103,0,56,3450.278,7,25042.62,18673.26,0
58,85,40610,1,50,2476.742,2,14219.29,38644.8,0
51,79,39317,2,93,6642.875,7,15158.86,18117.12,1
55,85,40080,0,5,6612.812,3,19370.9,8130.856,0
37,75,36106,0,100,6807.017,5,42929.51,54407.84,0
23,42,31337,0,0,3037.617,4,13706.54,42602.41,1
34,63,35254,0,50,2146.321,3,24116.48,4892.46,0
44,85,37830,0,31,7203.68,4,6677.657,20601.59,0
49,94,38926,1,100,5646.699,3,23248.18,37595.83,0
51,80,39322,3,3,5365.838,5,18654.84,45156.24,0
64,76,41580,0,97,5380.62,4,70284.8,26919.97,0
41,88,37128,0,0,6560.088,2,33096.29,24062.02,0
38,91,36372,0,6,4249.872,6,20815.9,17338.95,0
42,54,37394,0,44,4667.471,4,22651.88,25862.2,0
61,73,41108,1,36,4307.752,3,16119.96,16380.9,0
34,82,35258,0,3,5214.294,3,12498.72,22065.71,0
29,74,33664,0,56,3934.975,6,26841.08,20702.44,0
21,84,30455,3,38,6662.825,8,46105.94,10743.71,0
50,86,39130,3,2,5844.923,5,33738.62,23417.02,1
49,83,38929,0,0,5519.852,3,14834.21,25769.16,0
23,63,31354,0,58,5984.675,5,4510.923,10973.6,0
30,36,34022,0,100,4009.297,5,31279.31,10571.33,0
37,62,36127,0,84,3407.285,5,22559.65,53316.01,0
34,80,35255,1,64,9273.306,5,15009.63,24592,0
28,71,33321,0,76,3255.438,5,34491.22,29372.39,1
51,83,39309,0,15,4871.991,3,28812.96,22140.83,0
36,71,35815,3,46,2668.647,4,9549.858,27711.59,1
43,39,37603,1,30,3988.964,6,11613.11,35795.58,0
40,93,36905,1,34,2013.932,4,14136.19,14713.71,0
32,79,34649,0,41,5826.084,2,27971.03,34689.37,0
35,73,35557,0,30,5905.732,6,12890.81,26153.49,0
41,56,37148,1,81,5661.883,3,15831.94,40662.44,0
48,52,38713,1,95,8641.738,2,28685.86,11359.27,0
29,89,33680,0,94,3959.449,8,36753.2,43720.7,0
73,80,42910,0,95,7061.656,5,11073.01,21438.83,0
41,79,37120,0,21,4707.708,3,14174.15,23910.4,0
55,83,40067,1,50,5085.805,3,13021.63,22001.3,0
49,79,38907,0,0,4308.134,1,24807.23,10013.02,0
45,96,38071,0,5,3558.472,6,41380.78,14727.11,0
40,60,36897,3,76,5860.279,4,30506.81,13830.32,0
54,84,39890,0,62,6487.083,3,18695.43,36593.84,0
34,67,35260,0,98,3941.374,7,30411.24,51283.51,1
51,67,39304,0,92,6801.487,3,13865.25,24327.47,0
58,87,40592,0,74,11942.08,3,31305.68,10079.84,0
28,86,33318,0,37,2392.518,4,33148.06,16855.78,0
51,70,39312,1,22,3394.114,3,21278.62,13518.66,0
36,88,35850,0,5,1709.719,9,41729.62,7826.865,0
41,34,37144,0,99,2849.177,5,17160.58,14914.72,0
25,83,32198,0,14,3017.603,9,60478.53,11669.58,0
42,79,37387,2,100,4862.558,2,15551.96,8637.462,0
55,85,40070,0,23,3511.565,6,18087.43,23978.06,0
56,43,40244,0,71,10849.19,7,40349.25,25705.8,1
41,61,37133,1,1,3422.925,2,40415.75,13136.08,0
47,83,38503,0,83,2964.978,10,18295.53,17797.21,0
35,90,35544,0,99,4649.776,5,18790.96,36168.04,0
48,47,38716,0,28,11481.74,2,25987.78,19122.73,1
38,37,36368,0,2,2904.88,2,36879.25,10724.74,0
30,87,33994,2,7,6936.746,5,36319.75,18889.59,1
46,63,38276,2,57,1772.318,8,24799.24,15124.03,1
53,84,39701,1,0,6857.779,2,25122.57,23601.81,0
41,66,37140,0,65,3575.76,4,5486.679,21167.77,0
57,72,40428,0,27,3929.172,8,25401.4,21445.87,1
46,45,38297,0,32,5704.029,4,17179.45,15099.27,0
34,80,35266,0,97,9006.216,4,11578.03,36380.31,0
47,52,38505,0,99,1472.556,10,40893.53,34535.33,0
52,85,39513,0,56,3304.343,2,25672.17,40247.49,0
31,86,34341,0,95,2934.043,6,21286.41,11531.46,0
36,23,35818,0,37,2297.8,7,26041.77,7951.969,0
46,84,38299,3,32,4520.889,6,45507.06,40058.71,0
54,75,39890,0,5,5015.03,5,11262.22,56106.14,0
33,80,34958,0,50,9532.694,4,16613.01,18406.94,0
41,39,37127,0,72,3825.934,4,13184.89,4395.981,0
57,55,40425,0,8,2492.267,3,11667.53,28554.05,0
58,86,40605,0,97,9051.76,2,37556.93,8742.642,0
48,56,38727,0,96,9107.505,4,26901.06,8489.051,1
40,49,36894,3,0,4774.994,3,9473.736,27924.61,0
47,28,38494,2,33,4543.856,6,18475.98,12800.48,0
48,72,38715,0,50,6525.75,1,53086.01,22863.15,0
50,76,39117,0,100,3374.47,10,14335.51,14300.07,0
33,74,34954,1,62,8190.714,6,10606.57,20560.77,1
31,57,34350,0,50,6466.292,3,16703.49,25369.45,0
40,81,36887,0,10,1685.993,3,17930.17,17453.13,1
50,58,39105,0,100,6703.649,4,8904.435,21464.25,0
34,93,35249,0,47,9419.219,4,13571.56,17180,0
45,75,38070,0,6,3028.327,2,48813.13,49299.39,0
53,65,39716,1,11,5778.749,4,12489.74,7241.103,1
26,70,32596,0,35,1773.23,5,56122.81,16287.06,0
34,91,35251,0,0,2774.96,5,20200.76,29371.73,0
44,47,37867,0,9,4730.571,5,17518.19,21666.03,0
50,69,39114,0,3,4976.009,7,9212.297,20170.53,0
40,94,36887,1,6,2388.074,5,37115.51,13638.93,0
56,72,40236,1,42,6284.807,6,18083.65,22922.87,0
61,96,41096,0,66,4919.744,7,12293.89,13537.37,0
51,45,39306,0,77,4672.309,6,19282.25,60928.14,0
61,49,41114,0,1,5596.054,4,29592.06,27455.73,0
31,69,34345,0,45,3641.821,4,22119.05,51298.51,0
35,54,35553,0,67,5850.033,5,17488.42,33013.91,0
77,90,43440,0,21,2153.551,6,30762.8,19865.74,0
33,89,34956,0,63,6241.382,3,14096.82,17476.01,0
55,70,40070,0,85,3406.412,2,12566.02,21883.4,0
42,96,37384,0,51,5900.919,5,47503.12,10319.1,0
43,81,37631,3,62,6042.869,2,50977.18,36424.42,0
32,73,34649,0,16,6583.223,9,22807.21,31290.26,1
52,78,39513,0,36,3346.2,6,15164.61,56608.91,0
33,91,34976,0,98,5540.213,3,41711.84,12521.75,0
55,81,40078,0,97,4630.253,4,66887.25,13691.59,0
53,73,39696,0,98,4483.511,1,16963.6,19033,0
46,74,38279,1,86,9307.552,4,57262.08,11550.85,0
26,76,32597,0,100,5378.757,9,9292.995,24633.95,0
66,77,41902,0,18,2644.876,5,25317.9,9887.675,0
55,73,40083,0,96,3173.914,3,5450.781,14764.78,0
46,88,38285,0,9,5015.15,3,20957.58,6722.731,0
26,77,32567,2,91,3315.493,8,22139.36,20713.45,0
50,57,39137,0,8,7125.051,8,14946.07,13980.71,0
45,81,38054,0,15,5157.272,5,20598.44,12993.04,0
65,62,41738,0,39,2398.139,2,7427.058,18773.57,0
49,81,38927,2,50,4863.454,1,9436.264,14720.61,0
61,46,41110,0,91,5912.504,0,21644.21,30290.41,0
55,54,40077,1,39,10005.49,6,27612.33,26801.58,0
42,91,37391,0,50,5050.672,5,15923.55,26718.36,0
35,68,35557,0,93,4489.93,7,27844.66,28184.38,1
32,90,34665,1,82,2021.465,4,13696.86,30562,0
60,84,40934,0,97,6421.464,2,9335.206,33117.88,0
48,94,38715,0,65,4480.489,7,26283.7,23887.46,0
39,54,36653,0,47,1847.43,2,29948.5,39186.77,0
55,86,40066,2,0,4149.572,6,23523.84,41442.98,0
76,93,43293,0,49,5755.266,7,10994.98,13518.57,0
44,85,37844,3,95,2176.884,7,18915.97,27240.03,0
54,82,39879,0,96,3396.888,6,14705.16,22318.9,0
61,66,41102,0,50,6733.956,8,40987.68,13320.01,0
42,82,37385,0,0,3777.981,6,17439.38,16291.49,0
33,88,34971,0,64,3077.166,5,22457.03,17464.58,1
34,53,35262,0,32,1592.429,4,36008.86,10892.66,0
57,93,40432,0,53,1963.739,5,33787.5,19707.96,1
54,83,39883,0,22,2591.948,4,33275.79,7488.12,0
51,89,39326,0,50,2087.095,3,20406.62,27680.37,0
35,74,35530,0,96,7015.327,8,14034.54,19197.05,1
64,83,41600,0,86,7556.6,4,8099.054,17397.62,0
40,66,36907,0,5,2780.695,5,10947.78,34015.01,0
43,84,37627,2,77,2527.43,3,29771.22,15045.75,0
48,66,38723,0,5,4098.558,3,4269.84,11807.15,0
58,74,40611,0,72,5560.538,3,23986.74,15716.69,0
34,48,35262,2,50,5166.619,4,12074.55,11740.49,1
36,61,35825,2,29,7454.674,4,9675.053,17961.92,0
49,92,38936,0,50,2796.005,6,31831.74,45332.37,0
52,84,39512,1,54,5956.611,11,30300.93,39447.28,0
46,83,38287,0,5,2678.615,5,30171.73,23585.24,0
56,83,40256,0,74,5339.115,5,17419.68,31311.72,1
29,84,33666,2,50,3459.293,1,44980.39,18679.68,0
23,91,31342,0,58,3632.999,5,27481.17,37995.74,0
40,89,36899,0,90,3564.583,4,32990.47,14178.5,1
30,61,34010,0,59,5674.375,5,13273.68,15591.41,0
62,58,41261,1,94,6310.68,3,9595.62,23316.01,0
44,89,37851,0,54,3390.827,3,46209.37,29650.72,0
35,61,35547,0,98,3452.66,4,19526.45,25982.81,0
25,76,32178,1,40,6180.988,8,25562.64,15637.36,0
27,91,32938,0,50,2528.566,2,5829.751,25906.09,0
33,92,34964,0,20,1471.264,3,8239.263,31347.62,0
55,79,40064,0,73,5329.19,7,16654.35,6222.62,0
52,98,39517,0,60,4180.201,8,14062.45,34971.83,0
44,90,37830,1,71,1564.669,9,23565.85,8004.834,0
54,85,39873,0,50,2587.577,7,16593.66,26665,0
50,80,39131,1,0,8207.476,6,11233.51,6468.488,0
49,72,38914,0,4,4193.117,3,10805.89,9221.05,0
39,74,36646,0,10,4436.625,3,11587.82,17425.65,0
24,65,31800,0,95,5653.115,5,23348.35,29746.61,0
51,83,39311,0,100,10605.24,2,14947.91,39279.96,0
